Act   Max   Min   Avg
11628   746468   9933   13633.560613
11323   746468   9933   13630.916880
11807   746468   9933   13631.477813
11598   746468   9933   13629.027211
11766   746468   9933   13626.883108
11792   746468   9933   13624.356460
11728   746468   9933   13623.839091
11455   746468   9933   13621.527699
12186   746468   9933   13618.998214
11967   746468   9933   13616.444483
17712   746468   9933   13615.585438
11436   746468   9933   13614.515193
11752   746468   9933   13612.097053
11316   746468   9933   13609.565709
21064   746468   9933   13610.457361
11610   746468   9933   13608.240189
11342   746468   9933   13605.705640
11790   746468   9933   13603.135852
11718   746468   9933   13602.164709
11611   746468   9933   13601.026145
11550   746468   9933   13598.604464
11884   746468   9933   13596.063337
20881   746468   9933   13594.346709
11623   746468   9933   13592.782105
11749   746468   9933   13590.217142
11447   746468   9933   13587.649282
24536   746468   9933   13586.057630
11303   746468   9933   13585.491814
11615   746468   9933   13582.980226
11804   746468   9933   13580.638402
11473   746468   9933   13578.370285
11983   746468   9933   13577.194062
12168   746468   9933   13574.644293
11709   746468   9933   13572.079233
11767   746468   9933   13570.389725
11326   746468   9933   13570.073597
11394   746468   9933   13567.521561
11121   746468   9933   13565.377448
11620   746468   9933   13563.141058
11522   746468   9933   13561.991714
11656   746468   9933   13559.464924
11663   746468   9933   13556.943677
22256   746468   9933   13554.659094
11462   746468   9933   13554.737886
11601   746468   9933   13552.281592
11612   746468   9933   13549.850136
11816   746468   9933   13547.328669
11604   746468   9933   13546.525907
11656   746468   9933   13543.939081
11299   746468   9933   13541.393041
11720   746468   9933   13538.788779
16119   746468   9933   13539.187666
11549   746468   9933   13536.707180
11338   746468   9933   13534.128860
11453   746468   9933   13531.586470
11450   746468   9933   13530.741785
11489   746468   9933   13528.200949
11058   746468   9933   13525.842517
11431   746468   9933   13523.318021
11649   746468   9933   13523.907873
11310   746468   9933   13521.398581
11946   746468   9933   13518.838898
11007   746468   9933   13516.227203
11651   746468   9933   13515.412522
11263   746468   9933   13512.892121
11352   746468   9933   13510.470055
11272   746468   9933   13507.913666
11126   746468   9933   13508.236179
11663   746468   9933   13505.710262
11328   746468   9933   13503.245241
11421   746468   9933   13500.730988
11432   746468   9933   13500.048310
11852   746468   9933   13497.558416
11435   746468   9933   13495.075502
11377   746468   9933   13492.618429
11131   746468   9933   13493.017877
11322   746468   9933   13490.748152
11940   746468   9933   13488.330761
11164   746468   9933   13485.802523
11897   746468   9933   13485.049826
11181   746468   9933   13482.548650
11269   746468   9933   13480.077700
11339   746468   9933   13477.653893
11242   746468   9933   13478.017087
11224   746468   9933   13475.537070
11624   746468   9933   13473.149434
11368   746468   9933   13470.685357
11395   746468   9933   13469.994127
11319   746468   9933   13467.533547
11355   746468   9933   13465.216515
11598   746468   9933   13462.816981
11256   746468   9933   13463.241528
11387   746468   9933   13460.769905
11223   746468   9933   13458.478139
11015   746468   9933   13456.030409
11266   746468   9933   13455.330132
11267   746468   9933   13452.878219
10992   746468   9933   13450.911390
11397   746468   9933   13448.448092
11377   746468   9933   13448.814195
10989   746468   9933   13446.479923
11639   746468   9933   13444.166415
11213   746468   9933   13441.963984
11160   746468   9933   13441.195318
11221   746468   9933   13438.784584
11139   746468   9933   13436.438870
11267   746468   9933   13434.050574
19661   746468   9933   13433.605827
11391   746468   9933   13432.156474
10796   746468   9933   13429.827705
11677   746468   9933   13427.430933
11323   746468   9933   13425.575933
11286   746468   9933   13424.527557
11297   746468   9933   13422.162939
11671   746468   9933   13419.801320
10989   746468   9933   13418.862766
11194   746468   9933   13417.862987
11640   746468   9933   13415.573694
11307   746468   9933   13413.199945
24799   746468   9933   13412.102675
11184   746468   9933   13410.304126
11033   746468   9933   13408.022157
11049   746468   9933   13406.128419
24729   746468   9933   13405.131039
11249   746468   9933   13404.160094
11405   746468   9933   13403.530424
11492   746468   9933   13401.229813
15612   746468   9933   13399.368926
11161   746468   9933   13398.189166
11156   746468   9933   13395.900972
11319   746468   9933   13393.579340
11287   746468   9933   13392.121271
11355   746468   9933   13391.805242
11099   746468   9933   13389.740159
11209   746468   9933   13387.396170
11128   746468   9933   13385.403967
11200   746468   9933   13384.439994
11465   746468   9933   13382.176258
10959   746468   9933   13379.913501
30732   746468   9933   13378.169165
11515   746468   9933   13378.044709
11411   746468   9933   13375.891870
11228   746468   9933   13373.620622
11593   746468   9933   13371.433175
11073   746468   9933   13370.843126
11192   746468   9933   13368.620486
11225   746468   9933   13366.414982
11252   746468   9933   13364.229882
11717   746468   9933   13364.757808
11276   746468   9933   13362.656512
11132   746468   9933   13360.686293
11551   746468   9933   13358.503114
11011   746468   9933   13357.955496
11639   746468   9933   13355.806229
11072   746468   9933   13353.612040
11447   746468   9933   13351.607388
11184   746468   9933   13352.110007
11097   746468   9933   13350.234424
11166   746468   9933   13348.078464
11652   746468   9933   13345.855873
11562   746468   9933   13345.185072
11509   746468   9933   13343.252006
11840   746468   9933   13341.056605
11187   746468   9933   13338.856080
11362   746468   9933   13339.342138
11045   746468   9933   13337.144764
11363   746468   9933   13334.951348
11116   746468   9933   13332.748956
11502   746468   9933   13332.148611
11393   746468   9933   13330.008567
